상호명,도로명주소,위도,경도
굴사냥,"인천광역시 연수구 벚꽃로 106 (청학동,연수광장프라자 121호(여울목길24))",37.42697112,126.6542734
홍능갈비촌,"인천광역시 연수구 청량로 188 (옥련동,103호)",37.41287507,126.67937
열두바구니,"인천광역시 연수구 신송로125번길 7 (송도동,이리옴프라자 201-1호)",37.41168447,126.6780857
유가네닭갈비 송도신도시점,"인천광역시 연수구 컨벤시아대로 69, 219호 (송도동, 송도밀레니엄)",37.41762926,126.6772291
YUMMY(야미),"인천광역시 연수구 함박로 54, 1층 (연수동)",37.42397017,126.7017959
육미가,"인천광역시 연수구 용담로85번길 32 (청학동,우림빌딩 (지상1층))",37.42942701,126.6361601
솔포차,"인천광역시 연수구 대암로22번길 3 (옥련동,(지상2층))",37.43634699,126.6969203
레드문,"인천광역시 연수구 샘말로43번길 18 (연수동,지상1층)",37.36728943,126.6490966
호랭이돌곱창,"인천광역시 연수구 신송로125번길 13 (송도동,아크리아1 121, 122호)",37.40673078,126.670366
111프로,"인천광역시 연수구 컨벤시아대로 81, 217호 (송도동, 드림시티)",37.40722701,126.6715922
화톳불,"인천광역시 연수구 청량로109번길 79, 2층 (옥련동)",37.39581436,126.6524353
골목식당,"인천광역시 연수구 청학로12번길 94 (청학동,지상1층)",37.39247736,126.6456466
싱글톤,"인천광역시 연수구 해돋이로120번길 23, 208호 (송도동, 아크리아2)",37.39494268,126.6501653
33떡볶이,"인천광역시 연수구 앵고개로246번길 10 (동춘동,대산프라자 113호 (지상1층))",37.42320082,126.6436391
예술감자탕,"인천광역시 연수구 샘말로87번길 11 (연수동,지상1층)",37.38933296,126.6611924
용가마순대,"인천광역시 연수구 신송로125번길 13 (송도동,아크리아 1 114호(지상1층))",37.4140527,126.6767146
이모네주막,"인천광역시 연수구 청학로5번길 18 (청학동,지상1층)",37.39862127,126.6519433
깻잎칩킨,"인천광역시 연수구 새말로45번길 14-18, 지상1층 (연수동)",37.39935875,126.6368956
우리동네 포차,"인천광역시 연수구 청학로5번길 19, 지상1층 (청학동)",37.41436194,126.681268
우한판,"인천광역시 연수구 한나루로 100 (옥련동,지상1,2층)",37.42467129,126.6660034
우나기노 켄,"인천광역시 연수구 청량로70번길 8 (동춘동, 지하1층, 지상1층)",37.41247428,126.6770821
가나안반점,"인천광역시 연수구 비류대로156번길 5 (옥련동,1층)",37.41718588,126.6753016
더스타 송도(the star),"인천광역시 연수구 신송로125번길 13 (송도동,아크리아1 210호)",37.42735816,126.6976384
바다회,"인천광역시 연수구 용담로125번길 28, 1층 (연수동)",37.41509043,126.6798652
콘서트,"인천광역시 연수구 샘말로30번길 7, 지하1층 (연수동)",37.42326199,126.6446183
김밥나라,인천광역시 연수구 독배로40번길 11 (옥련동),37.4128135,126.6797205
더덕산채,"인천광역시 연수구 용담로125번길 18 (연수동,(1층))",37.42147906,126.6691275
서가원설렁탕,"인천광역시 연수구 벚꽃로 114, 107,108호 (연수동, 브랫슬)",37.37700133,126.6491863
오대산 산채보리밥 쭈꾸미 볶음,"인천광역시 연수구 동곡재로 25, 지상1층 (동춘동)",37.42707163,126.6547153
가미초밥,"인천광역시 연수구 학나래로118번길 10, 지상1층 2호 (선학동, 명신상가)",37.39660246,126.6495914
홍가참치,"인천광역시 연수구 샘말로7번길 4 (연수동,지상1층)",37.39661091,126.6518964
채선당 연수점,"인천광역시 연수구 용담로118번길 7 (연수동,(지상2층))",37.41365499,126.6770727
제주바다 연수점,"인천광역시 연수구 샘말로21번길 20, 지상1층 (연수동)",37.38812566,126.6408019
꾸이꾸이,"인천광역시 연수구 청량로194번길 16 (옥련동,쌍용빌리지102호)",37.41411818,126.6813407
벅시와인바,"인천광역시 연수구 능허대로267번길 30 (동춘동,지상3층(소암길12))",37.42341667,126.6932876
삼부자가든,"인천광역시 연수구 경원대로588번길 8 (선학동,2층(지상2층))",37.41295891,126.6792425
보릿고개,"인천광역시 연수구 샘말로38번길 11, 1층 (연수동)",37.41345595,126.6773545
식껍 선학점,"인천광역시 연수구 학나래로118번길 34 (선학동,지상1층(무학길47))",37.41793862,126.6521283
참치사나이,"인천광역시 연수구 샘말로 67-3, 1층 (연수동)",37.42471847,126.6975621
엔펍(N PUB),"인천광역시 연수구 샘말로62번길 4, 지상2층 (연수동)",37.41549763,126.6810048
호참치,"인천광역시 연수구 청명로3번길 16, 지상1층 (청학동)",37.42122819,126.6711396
모여라 영11,"인천광역시 연수구 학나래로 120, 지상2층 201호 (선학동)",37.38831432,126.6433245
소속사,"인천광역시 연수구 신송로125번길 7, 지상2층 207호 (송도동, 이리옴프라자)",37.42486652,126.7017219
필바든치킨,"인천광역시 연수구 청학로16번길 3, 지상1층 (청학동)",37.41762926,126.6772291
네네치킨 동춘점,"인천광역시 연수구 먼우금로83번길 49 (동춘동,대림3차아파트상가 101호(지상1층))",37.41250768,126.679553
발렌타인,"인천광역시 연수구 컨벤시아대로 81, 221호 (송도동, 드림시티)",37.41356766,126.6774748
힘센풍천장어&커피파렛트,"인천광역시 연수구 동곡재로 18-5, 지상1,2층 (동춘동)",37.42241909,126.6760697
시골촌두부,"인천광역시 연수구 벚꽃로142번길 38 (연수동,1층(지상1층))",37.42778238,126.6623804
옥골한우정육식당,"인천광역시 연수구 비류대로 216 (옥련동,1층 12호)",37.39952409,126.6295726
곱창신화,"인천광역시 연수구 컨벤시아대로 69, 135호 (송도동, 밀레니엄)",37.3953922,126.6518858
플젠(PLZEN)선학역점,"인천광역시 연수구 학나래로6번길 42 (선학동,지상1층)",37.42551475,126.6857544
남도막창구이,"인천광역시 연수구 청능대로53번길 28 (청학동, 지상1층)",37.41749763,126.6736065
본스치킨,"인천광역시 연수구 신송로118번길 9 (송도동,위드프리상뜨 101호(지상1층))",37.39247736,126.6456466
남도식당,"인천광역시 연수구 새말로 73 (연수동, 지상1층)",37.42516427,126.6509298
디디치킨,"인천광역시 연수구 송도과학로27번길 70 (송도동, 롯데캐슬아파트상가동(112동) 103호)",37.39422704,126.650797
상우네 한우,"인천광역시 연수구 용담로85번길 9 (청학동,석광프자자 103,104호)",37.42458731,126.6451627
미완성,"인천광역시 연수구 독배로82번길 46, 1층 (옥련동)",37.42788361,126.6550746
노리터 즉석떡볶이,"인천광역시 연수구 앵고개로 242, 지하1층 B131호 (동춘동, 제일상가)",37.42300347,126.652903
본 아피팃,"인천광역시 연수구 함박로 57, 지상1층 (연수동)",37.41790467,126.6729092
적십자푸드,"인천광역시 연수구 원인재로 263, 인천적십자병원 D동 장례식장 지하1층 (연수동)",37.42744311,126.6429664
코리안숯불닭바베큐(옥련점),"인천광역시 연수구 청량로 188 (옥련동,지하107호(해맑음길10))",37.41486357,126.6793867
내마음대로푸짐하게,"인천광역시 연수구 학나래로5번길 23 (선학동,지상1층(능안길22))",37.43558317,126.698858
미소곱창,"인천광역시 연수구 청량로185번길 31, 101호 (옥련동, 에스엠프라자)",37.39952409,126.6295726
송도황소곱창,"인천광역시 연수구 대암로 16, 1층 (옥련동)",37.42478443,126.6835008
버치포장마차,"인천광역시 연수구 대암로 16 (옥련동,지상1,2층)",37.39661091,126.6518964
신촌설렁탕(송도점),"인천광역시 연수구 컨벤시아대로 55 (송도동,송도이안상가117호)",37.4127398,126.6771562
연꽃치 송도드림시티점,"인천광역시 연수구 컨벤시아대로 81, 143,144호 (송도동, 드림시티)",37.39820953,126.6488325
유케야 연수점,"인천광역시 연수구 청명로31번길 1 (청학동,지상1층(명경2가1))",37.39494818,126.6515588
부용 국밥,"인천광역시 연수구 청량로 171, 지상1층 (옥련동)",37.41762926,126.6772291
송도포차,"인천광역시 연수구 청량로185번길 37 (옥련동,에스엠프라자 106호(연꽃길 38))",37.41180679,126.6783077
어부지리,"인천광역시 연수구 한나루로201번길 23 (옥련동,지상1층(송도옛길 4))",37.41316288,126.6770767
숙이네부엌,"인천광역시 연수구 신송로 121, 송도센타프라자 1층 125호 (송도동)",37.41280825,126.6794832
이스토리(Lee STORY),"인천광역시 연수구 새말로 51 (연수동, 지상1층)",37.40073438,126.6388961
족발신선생 송도점,"인천광역시 연수구 컨벤시아대로 69 (송도동, 송도밀레니엄 133호,134호)",37.41839787,126.6724162
누리굼터,"인천광역시 연수구 함박뫼로 115, 지상1층  101,102호 (연수동, 우주상가)",37.42624173,126.6563905
오서방네왕돈까스,"인천광역시 연수구 샘말로 105-5 (연수동,지상1층(샘말안길39))",37.41252651,126.6775929
바울라돈까스,"인천광역시 연수구 청명로3번길 8-3, 지상1층 (청학동)",37.42618354,126.6982796
마실터,"인천광역시 연수구 비류대로294번길 6-16 (청학동,지상1층(흔들못길45))",37.39247736,126.6456466
국제쭈꾸미1981 선학점,"인천광역시 연수구 학나래로118번길 45 (선학동,지상1층)",37.42138405,126.6762868
사과나무숯불갈비,"인천광역시 연수구 함박뫼로12번길 39 (청학동,지상1층)",37.41482456,126.6546619
딱좋아,"인천광역시 연수구 샘말로88번길 8-1 (연수동,지상1층(맛가람4가))",37.3770832,126.6558312
시골두부,인천광역시 연수구 학나래로 67 (선학동),37.41762926,126.6772291
한우민족,"인천광역시 연수구 샘말로21번길 13-4 (연수동,지상1층(수합안길15))",37.42471847,126.6975621
빨간대문,"인천광역시 연수구 청량로185번길 37 (옥련동,SM프라자 1/107(연꽃길 38))",37.41786856,126.6747064
을지로골뱅이,"인천광역시 연수구 학나래로118번길 40 (선학동,지상1층)",37.41517995,126.6724041
피자민,"인천광역시 연수구 새말로35번길 14-7, 101일부호 (연수동)",37.42836743,126.6978685
굽네치킨,"인천광역시 연수구 먼우금로264번길 12, 지상1층 (연수동)",37.39051202,126.6395038
대산분식,"인천광역시 연수구 새말로35번길 15, 1층 일부 (연수동)",37.39456511,126.6511829
유유푸드,"인천광역시 연수구 컨벤시아대로 81, 지상2층 213호 (송도동, 드림시티)",37.36728943,126.6490966
세종펠리스출장뷔페,"인천광역시 연수구 함박뫼로4번길 22, 1층 (청학동)",37.42457489,126.6563572
소랑돼지랑,"인천광역시 연수구 함박로 24 (연수동,지상1층(함박중앙로28))",37.39494818,126.6515588
어선생,"인천광역시 연수구 새말로 43 (연수동, 지상1층)",37.42401978,126.6978069
1박2일,인천광역시 연수구 인권로 23 (옥련동),37.38914175,126.6444436
금강약돌식당,인천광역시 연수구 능허대로165번길 13 (옥련동),37.41836741,126.6760565
송도명태,"인천광역시 연수구 신송로125번길 13, 206호 (송도동, 아크리아1)",37.42742606,126.6479643
본스치킨,"인천광역시 연수구 함박뫼로12번길 28-5 (청학동,지상1층)",37.37917306,126.6463595
동춘사골순대국,"인천광역시 연수구 동곡재로49번길 8 (동춘동,지상2층)",37.41387347,126.6785477
신의주찹쌀순대,"인천광역시 연수구 앵고개로246번길 10 (동춘동,대산프라자 105호,106호(번영1가4))",37.42783593,126.697513
동아리,"인천광역시 연수구 먼우금로252번길 29 (연수동, 지상1층)",37.42372034,126.6932752
오븐에 빠진 닭 송도점,"인천광역시 연수구 컨벤시아대로 81 (송도동,136호,137호)",37.42683401,126.6669514
엘에이(LA)북창동순두부(송도신도시점),"인천광역시 연수구 컨벤시아대로 81 (송도동,드림시티 132,133호(지상1층))",37.3770832,126.6558312
걸작떡볶이 인천연수점,"인천광역시 연수구 샘말로8번길 10, 지상1층 (연수동)",37.42555029,126.6982058
청궁,"인천광역시 연수구 새말로 42 (연수동,지상1층(새말중앙로59))",37.41452178,126.6537907
최군맥주 송도1호점,"인천광역시 연수구 컨벤시아대로 81 (송도동, 드림씨티142호(지상1층))",37.40072245,126.6674326
김밥나라,"인천광역시 연수구 비류대로433번길 7 (연수동,지상1층(수리봉길5))",37.42646534,126.6681021
남가네 설악추어탕,"인천광역시 연수구 컨벤시아대로 55, 송도이안 1층 126,127호 (송도동, 송도이안)",37.39494268,126.6501653
브이아이피(VIP),"인천광역시 연수구 컨벤시아대로 69 (송도동,밀레니엄빌딩 216호(지상2층))",37.41255077,126.6782299
중년라이브,"인천광역시 연수구 샘말로 68-11, 지하1층 (연수동)",37.39374814,126.6463773
숙이네 왕 냉면,"인천광역시 연수구 청량로185번길 31 (옥련동,에스엠프라자 102호 (연꽃길 40))",37.41294376,126.6558425
집밥,"인천광역시 연수구 능허대로149번길 18 (옥련동, 지상1층)",37.4279933,126.6613642
홍가네곱창,"인천광역시 연수구 청능대로53번길 14 (청학동,(지상1층))",37.42116032,126.6770358
장수흑염소,"인천광역시 연수구 넘말로 93 (선학동,지상1층(넘말길55))",37.39374814,126.6463773
피자베리,"인천광역시 연수구 독배로26번길 36 (옥련동,지상1층 (연꽃길 14))",37.39022599,126.6454272
광스시,"인천광역시 연수구 앵고개로101번길 34-11 (동춘동,지상1층 (소암2로 5))",37.39313335,126.6328662
피자마루,"인천광역시 연수구 청학로16번길 3 (청학동,(지상1층))",37.3953922,126.6518858
돈돈 생삼겹살,"인천광역시 연수구 용담로50번길 22, 지상1층 (청학동)",37.41251055,126.677372
다하누인천송도점,"인천광역시 연수구 청량로 102 (동춘동, 지상1,2층)",37.42724775,126.6588092
