상호명,도로명주소,위도,경도,동구분
이만족,"인천광역시 연수구 컨벤시아대로 50, 1층 159호 (송도동, 푸르지오월드마크)",37.3953922,126.6518858,송도동
빠레뜨한남,"인천광역시 연수구 센트럴로 160, 판매시설동 175호,176호 (송도동, 송도센트럴파크푸르지오)",37.41677789,126.6593512,송도동
옛날통닭,"인천광역시 연수구 앵고개로264번길 46, 동춘빌딩 104호 (동춘동)",37.38022559,126.656372,동춘동
쉘부르,"인천광역시 연수구 학나래로6번길 11, 청아빌딩 2층 (선학동)",37.41403516,126.6814573,선학동
지코바치킨 송도1호점,"인천광역시 연수구 컨벤시아대로 80, 401동 144호 (송도동, 인천송도힐스테이트)",37.41736882,126.6734893,송도동
임페리아 푸드,"인천광역시 연수구 비류대로433번길 21, 1층 (연수동)",37.41797682,126.6865547,연수동
강순자옛맛김치찌개 송도스마트밸리점,"인천광역시 연수구 송도미래로 30, 송도 BRC 스마트밸리 지식산업센터 F동 2층 209호 (송도동)",37.37654053,126.6329014,송도동
인싸푸드,"인천광역시 연수구 청능말로7번길 20, 1층 상가 일부호 (청학동)",37.42460135,126.6824421,청학동
참손만두(송도점),"인천광역시 연수구 컨벤시아대로 126, 158호 (송도동, 푸르지오월드마크)",37.38960595,126.648814,송도동
아레나(ARENA),"인천광역시 연수구 함박로 50, 2층 (연수동)",37.41480747,126.6535328,연수동
로즈(ROSE),"인천광역시 연수구 하모니로138번길 11, 송도캐슬센트럴파크 101동 106호 (송도동)",37.4149616,126.682217,송도동
잉글리쉬로즈 송도,"인천광역시 연수구 센트럴로 232, E동 175,176호 (송도동, 더샵센트럴파크1)",37.40072245,126.6674326,송도동
비에이치씨(bhc) 송도점,"인천광역시 연수구 송도과학로27번길 55, 301동 B-114호 (송도동, 롯데캐슬 캠퍼스타운)",37.42227135,126.6457326,송도동
소담,"인천광역시 연수구 컨벤시아대로230번길 42, 송도아라플라자 1층 125호 (송도동)",37.41569874,126.6804997,송도동
빅스타피자,"인천광역시 연수구 컨벤시아대로 70, 302동 1층 109호 (송도동, 인천송도힐스테이트)",37.38831432,126.6433245,송도동
고기듬뿍 대왕비빔밥 연수점,"인천광역시 연수구 샘말로 106-10, 101호 (연수동)",37.42738876,126.6564619,연수동
노스탈지아 칼리얀,"인천광역시 연수구 함박로92번길 3, 2층 (연수동)",37.3770832,126.6558312,연수동
지암리 산골 막국수,"인천광역시 연수구 해돋이로 157, 1층 (송도동)",37.39494268,126.6501653,송도동
푸라닭 인천옥련점,"인천광역시 연수구 능허대로123번길 44, 이조빌딩 1층 일부호 (옥련동)",37.42033367,126.6766328,옥련동
보드람치킨(송도랜드마크점),"인천광역시 연수구 랜드마크로 110, 상가1동 113호 (송도동, 호반베르디움 EDU CITY)",37.3947234,126.6565491,송도동
짱구네 송도점,"인천광역시 연수구 송도미래로 9, 비알씨(주) 연구소 2동 105,106,107호 (송도동)",37.42119006,126.6757415,송도동
매우당,"인천광역시 연수구 학나래로5번길 37, 지상1층 (선학동)",37.41582268,126.6743468,선학동
송도 해우리,"인천광역시 연수구 하모니로138번길 11, 송도캐슬센트럴파크 101동 307,308,309호 (송도동)",37.41341039,126.6765063,송도동
탕화쿵푸 마라탕,"인천광역시 연수구 하모니로138번길 11, 송도캐슬센트럴파크 101동 101호 (송도동)",37.38518615,126.6440084,송도동
술친구,"인천광역시 연수구 비류대로239번길 22, 1층 일부호 (청학동)",37.41647766,126.6776655,청학동
바니치킨 옥련점,"인천광역시 연수구 독배로40번길 11, 효명프라자 112호 (옥련동)",37.41433314,126.6769905,옥련동
송도푸드2020,"인천광역시 연수구 해돋이로 107, C동 상가3호 (송도동, 송도 더샵 퍼스트월드)",37.3770832,126.6558312,송도동
참맛치킨꿀맛닭강정,"인천광역시 연수구 하모니로138번길 11, 송도캐슬센트럴파크 102동 146호 (송도동)",37.38022559,126.656372,송도동
카츠784,"인천광역시 연수구 청능대로78번길 41, 1층 (동춘동)",37.39716984,126.64915,동춘동
라쿤냉면&만두,"인천광역시 연수구 청솔로 28, 1층 일부호 (청학동)",37.39552968,126.6489412,청학동
킹스돈까스&떡볶이,"인천광역시 연수구 원인재로 88, 종합상가동 지하1층 12호,21호 (동춘동, 대우삼환아파트)",37.42384532,126.6537819,동춘동
혼밥대왕 인천송도1호점,"인천광역시 연수구 하모니로 144, 판매시설동 2층 A-201호 (송도동, 송도 지웰 푸르지오시티)",37.41448224,126.6802881,송도동
정아각 송도점,"인천광역시 연수구 하모니로 144, A동 215호,216호 (송도동, 송도 지웰 푸르지오시티)",37.41192469,126.6786707,송도동
김밥천국 송도점,"인천광역시 연수구 하모니로138번길 11, 송도캐슬센트럴파크 101동 113호 (송도동)",37.41420579,126.6553571,송도동
연수식당,"인천광역시 연수구 샘말로 95-9, 지상1층 (연수동)",37.41436503,126.6714898,연수동
회뜨는 남매,"인천광역시 연수구 인천타워대로 323, 송도 센트로드 상가동 1층 디134,135호 (송도동)",37.39571542,126.6509557,송도동
경아두마리치킨 옥련점,"인천광역시 연수구 비류대로 216, 1층 13호 (옥련동)",37.39351506,126.6321878,옥련동
육감만족 송도점,"인천광역시 연수구 랜드마크로 110, 상가1동 106호,107호 (송도동, 호반베르디움 EDU CITY)",37.39175155,126.650495,송도동
카츠오모이 송도점,"인천광역시 연수구 아트센터대로 107, 커낼워크D3 AUTUMN 302동 170호 (송도동)",37.38117899,126.6423044,송도동
물고기자리(송도점),"인천광역시 연수구 신송로 165-19, 대경스위트리아 108호,109호 (송도동)",37.39571542,126.6509557,송도동
마담 샤브 칼국수 막국수 송도점,"인천광역시 연수구 아트센터대로 107, 커낼워크D3 AUTUMN 301동 111,112,113,114,115호 (송도동)",37.39660246,126.6495914,송도동
진수성찬 한식분식,"인천광역시 연수구 앵고개로246번길 39-6, 2층 (동춘동)",37.39758636,126.6506664,동춘동
피자탑 연수점,"인천광역시 연수구 청명로3번길 8-16, 1층 일부호 (청학동)",37.42537519,126.6544501,청학동
인쌩맥주 송도점,"인천광역시 연수구 송도과학로16번길 33-3, 송도 트리플스트리트 C동 1층 113b호 (송도동)",37.41314893,126.6792183,송도동
목로주점,"인천광역시 연수구 랜드마크로 110, 근린생활시설 제2동 1층 119호,120호 (송도동, 호반베르디움 EDU CITY)",37.42240333,126.6916732,송도동
스페인목장,"인천광역시 연수구 랜드마크로 110, 근린생활시설 제2동 116호,117호,118호 (송도동, 호반베르디움 EDU CITY)",37.3818129,126.6623329,송도동
애슐리 퀸즈 송도 트리플스트리트점,"인천광역시 연수구 송도과학로16번길 33-1, 송도 트리플스트리트 A동 2층 207-1호 (송도동)",37.39800788,126.6511249,송도동
롤링파스타 송도점,"인천광역시 연수구 컨벤시아대로 69, 송도 밀레니엄 2층 214호 (송도동)",37.42581812,126.6819129,송도동
지금 보고싶다,"인천광역시 연수구 컨벤시아대로 69, 송도 밀레니엄 2층 215호 (송도동)",37.38094155,126.656664,송도동
나폴리수산,"인천광역시 연수구 송도과학로16번길 33-3, 송도 트리플스트리트 C동 1층 109호 (송도동)",37.38320628,126.6586339,송도동
족발야시장 송도트리플스트리트점,"인천광역시 연수구 송도과학로16번길 33-3, 송도 트리플스트리트 C동 1층 121b-1호 (송도동)",37.38736717,126.6468405,송도동
명태어장,"인천광역시 연수구 샘말로87번길 20, 1,2층 (연수동)",37.392215,126.6497645,연수동
권사부순대국 송도점,"인천광역시 연수구 송도문화로28번길 28, 202동 1층 2-121호 (송도동, 송도글로벌캠퍼스푸르지오)",37.39200033,126.644994,송도동
순살만공격,"인천광역시 연수구 용담로 115, 파크타워 1층 109호 (연수동)",37.41513654,126.6865391,연수동
酒家(주가),"인천광역시 연수구 인천타워대로 257, 아트포레 A동 219호 (송도동)",37.39175155,126.650495,송도동
하이꼬꼬,"인천광역시 연수구 앵고개로104번길 22, 상가동 114호 (동춘동, 송도파크자이)",37.39935875,126.6368956,동춘동
대디스키친,"인천광역시 연수구 송도과학로28번길 50, 더샵 송도트리플타워 West 134호 (송도동)",37.38167194,126.6399346,송도동
호치킨(HO CHICKEN) 송도퍼스트파크점,"인천광역시 연수구 컨벤시아대로230번길 42, 송도아라플라자 1층 124호 (송도동)",37.39051474,126.6374026,송도동
스시카제(sushi kaje),"인천광역시 연수구 하모니로 144, A동 112호,113호 (송도동, 송도 지웰 푸르지오시티)",37.40819855,126.6659341,송도동
에이(A) 스테이크,"인천광역시 연수구 하모니로 144, A동 217호 (송도동, 송도 지웰 푸르지오시티)",37.42547665,126.644375,송도동
911 철판 쭈꾸미 송도점,"인천광역시 연수구 인천타워대로 257, 아트포레 C동 2층 211호 (송도동)",37.4260529,126.6789854,송도동
고려인 반찬집,"인천광역시 연수구 함박로12번길 53, 1층 (연수동)",37.38094155,126.656664,연수동
리윤 스시모모,"인천광역시 연수구 아트센터대로 107, 커낼워크D3 AUTUMN 302동 2층 229호 (송도동)",37.42421459,126.6964966,송도동
치킨플러스 송도2호점,"인천광역시 연수구 인천타워대로 323, 송도 센트로드 D동 1층 109호 (송도동)",37.40580028,126.6286013,송도동
연탄실비식당,"인천광역시 연수구 청능대로55번길 3, 1층 (청학동)",37.42801724,126.6650015,청학동
치킨매니아 연수점,"인천광역시 연수구 함박로 11, 1층 (연수동)",37.39798773,126.6359002,연수동
역전할머니맥주 트리플스트리트점,"인천광역시 연수구 송도과학로16번길 33-3, 송도 트리플스트리트 C동 1층 113a일부(113a-2)호 (송도동)",37.42518451,126.6785394,송도동
시골숯불치킨,"인천광역시 연수구 샘말로87번길 7-18, 1층 일부호 (연수동)",37.40073438,126.6388961,연수동
말리나 비스트로(MALINA BISTRO),"인천광역시 연수구 새말로36번길 11, 1층 일부호 (연수동)",37.37654053,126.6329014,연수동
제이제이(JJ)푸드,"인천광역시 연수구 청명로31번길 13-16, 1층 (청학동)",37.41228473,126.6779503,청학동
부어치킨 커낼워크점,"인천광역시 연수구 아트센터대로 131, 커낼워크D2 SUMMER 201동 1층 108호 (송도동)",37.41510896,126.6171167,송도동
달콤 바,"인천광역시 연수구 컨벤시아대로 69, 송도 밀레니엄 3층 312호 (송도동)",37.41803926,126.6729508,송도동
테이블에이(TableA),"인천광역시 연수구 송도과학로16번길 33-3, 송도 트리플스트리트 C동 1층 121b-2호 (송도동)",37.40599741,126.6836222,송도동
돈통,"인천광역시 연수구 앵고개로83번길 42, 1층 (동춘동)",37.39520389,126.6312871,동춘동
명가통닭,"인천광역시 연수구 랜드마크로 110, 1동 109호 (송도동, 호반베르디움 EDU CITY)",37.41522307,126.6560644,송도동
크라운호프 송도호반3차점,"인천광역시 연수구 랜드마크로 110, 제1동 1층 101호,102호 (송도동, 호반베르디움 EDU CITY)",37.4086566,126.6708262,송도동
무지개맥주(송도 트리플스트리점),"인천광역시 연수구 송도과학로16번길 33-3, 송도 트리플스트리트 C동 1층 114호 (송도동)",37.41563898,126.6212329,송도동
신화옥,"인천광역시 연수구 앵고개로 260, 맘모스빌딩 202,203호 (동춘동)",37.42481126,126.6542434,동춘동
포레스트 FOR;REST,"인천광역시 연수구 송도문화로28번길 28, 205동 1층 116호,117호 (송도동, 송도글로벌캠퍼스푸르지오)",37.41359649,126.6605469,송도동
별;계숯불닭갈비(別鷄),"인천광역시 연수구 송도과학로16번길 33-3, 송도 트리플스트리트 C동 1층 115호 (송도동)",37.39800788,126.6511249,송도동
발레스카(Valeska),"인천광역시 연수구 하모니로 144, A동 2층 214호 (송도동, 송도 지웰 푸르지오시티)",37.41050721,126.627633,송도동
101번지남산돈까스 현대송도점,"인천광역시 연수구 송도국제대로 123, 현대프리미엄 아울렛 송도점 지하1층 G2(델리4)호 (송도동)",37.38518615,126.6440084,송도동
떡볶이참잘하는집 떡참 인천옥련점,"인천광역시 연수구 한나루로 171, 1층 1호 (옥련동)",37.40599741,126.6836222,옥련동
니뽕내뽕(송도 트리플스트리트점),"인천광역시 연수구 송도과학로16번길 33-4, 송도 트리플스트리트 D동 지하1층 B124b호 (송도동)",37.40599505,126.669564,송도동
포케올데이 송도1공구점,"인천광역시 연수구 신송로 170, 에이스프라자3차 1층 105호 (송도동)",37.41050721,126.627633,송도동
브라더한정식도시락 인천송도점,"인천광역시 연수구 송도미래로 9, 비알씨(주) 연구소 3동 1층 105호 (송도동)",37.41433314,126.6769905,송도동
육식돈까스,"인천광역시 연수구 능허대로79번길 30, 일반상가동 103호 (옥련동, 럭키송도아파트)",37.38445028,126.6435842,옥련동
오늘 뭐먹게,"인천광역시 연수구 샘말로 106-8, 1층 일부호 (연수동)",37.36771911,126.6533296,연수동
미래식부(송도점),"인천광역시 연수구 아트센터대로 107, 커낼워크D3 AUTUMN 301동 1층 130호 (송도동)",37.41563898,126.6212329,송도동
노가리슈퍼 송도국제도시점,"인천광역시 연수구 아트센터대로 131, 커낼워크D2 SUMMER 202동 1층 170호 (송도동)",37.3770832,126.6558312,송도동
한우물,"인천광역시 연수구 컨벤시아대로 90, 501동 1층 124호,125호 (송도동, 인천송도힐스테이트)",37.42659891,126.6979919,송도동
